area_id,area_id,city,district,latitude,longitude
10305,명지동,부산,강서구,35.094380,128.903494
9247,영등포유통상가,서울,영등포구,37.522462,126.894003
9657,하망동,경북,영주시,36.824505,128.629702
9951,소화상업지구,null,null,0.000000,0.000000
9674,형곡1동,경북,구미시,36.113794,128.338377
9770,봉산동 상권,null,null,0.000000,0.000000
10240,진천읍,충북,진천군,36.853289,127.422894
9627,각산역,대구,동구,35.867994,128.724242
9591,삼안동,경남,김해시,35.260511,128.902010
9797,해룡면,전남,순천시,34.849534,127.523372
10263,신연수동,충북,충주시,36.984870,127.941824
9381,등나무근린공원,서울,노원구,37.640164,127.067183
10099,상록수역,경기,안산시,37.302852,126.866606
9911,안성시장,경기,안성시,37.006626,127.270263
9817,전북대학교,전북특별자치도,전주시,35.845721,127.129605
9802,고마로,제주특별자치도,제주시,33.504346,126.541873
9451,서동역,부산,금정구,35.213168,129.107525
10286,진월동,광주,남구,35.116964,126.887717
9454,미남역,부산,동래구,35.206845,129.068989
9592,진영읍,경남,김해시,35.314445,128.771213
9805,칠성로,경북,구미시,36.125213,128.356605
9739,전남대,광주,북구,35.175962,126.908565
9652,옥동 북부,울산,중구,35.557410,129.283494
10053,일산역,경기,고양시,37.682229,126.769508
9671,인동동,경북,구미시,36.108964,128.457270
10367,원평동3,경북,구미시,36.128407,128.339625
9622,성내3동,서울,강동구,37.527491,127.135746
9720,광주 송정역,광주,광산구,35.137668,126.790805
10180,노은역,대전,유성구,36.374145,127.317884
9696,효곡동,경북,포항시,36.004145,129.340152
10323,고성동,대구,북구,35.879507,128.583524
9319,청담역,서울,강남구,37.519456,127.053718
9715,금호1동,광주,서구,35.133784,126.857827
10071,계원예술대학교,경기,의왕시,37.378586,126.980629
9650,안동시청,경북,안동시,36.568461,128.729587
10052,대화역,경기,고양시,37.676157,126.747501
10186,가오동,대전,동구,36.306578,127.457779
9601,옥포여객터미널,경남,거제시,34.964636,128.708835
9619,칠성시장역,대구,북구,35.876101,128.605134
10251,용암1지구,충북,청주시,36.613726,127.519113
10042,마두역 6번출구,경기,고양시,37.652374,126.778300
10105,주안2동,인천,미추홀구,37.461495,126.664892
9369,서래마을,서울,서초구,37.497827,126.998315
9360,방배역,서울,서초구,37.481456,126.997553
9949,정왕동옥구상가,경기,시흥시,37.353818,126.723812
9814,전주 롯데백화점,전북특별자치도,전주시,35.834432,127.121814
9489,민락수변공원,부산,수영구,35.154941,129.133997
10155,발산초등학교,전북특별자치도,군산시,35.959185,126.796653
9527,울산대,울산,남구,35.543788,129.257015
9644,담티역,대구,수성구,35.854781,128.653975
9358,매봉역,서울,강남구,37.486939,127.046711
9942,비둘기공원앞,null,null,0.000000,0.000000
9159,용산구청,서울,용산구,37.532426,126.990576
9509,다대1동,부산,사하구,35.046526,128.962741
9824,중화산1동,전북특별자치도,전주시,35.814442,127.134275
9562,사파동,경남,창원시,35.227571,128.715787
9821,전주 중앙시장,전북특별자치도,전주시,35.824250,127.142142
10310,명지신호산단,null,null,0.000000,0.000000
10101,한대앞역,경기,안산시,37.309429,126.854023
10297,의왕역,경기,의왕시,37.320342,126.947977
9934,수원대앞,null,null,0.000000,0.000000
9676,김천역,경북,김천시,36.123463,128.114703
9611,도원동,대구,달서구,35.785508,128.545887
9932,향남신도시,경기,화성시,37.127803,126.921956
10045,백석역 북부,null,null,0.000000,0.000000
9265,석촌역,서울,송파구,37.505414,127.107004
9544,남목1동,울산,동구,35.530596,129.410410
9552,병영1동,울산,중구,35.569202,129.342689
9510,당리역 남부,부산,사하구,35.102121,128.976377
9740,남광주시장,광주,동구,35.139257,126.921284
9207,장충동 족발거리,서울,중구,37.560200,127.005976
10152,가정1동,인천,서구,37.533063,126.673846
9636,산격2동,대구,북구,35.908430,128.608148
9977,여주중앙로 문화의거리,경기,여주시,37.297035,127.635243
10236,중동4거리,대구,수성구,35.840782,128.612209
9737,문흥1동,광주,북구,35.189152,126.930971
9673,진미동,경북,구미시,36.094777,128.427600
9738,일곡동,광주,북구,35.204472,126.885074
9359,방배동카페골목,서울,서초구,37.494423,126.986109
10290,쌍촌동2,광주,서구,35.158156,126.869300
10265,중앙.의림동,충북,제천시,37.139815,128.208789
9840,삼성역 8번출구,서울,강남구,37.509361,127.063745
9678,동문동,충남,서산시,36.791089,126.456429
9818,전주시청,전북특별자치도,전주시,35.824073,127.148144
9203,약수역,서울,중구,37.554505,127.010892
9483,대연역,부산,남구,35.135125,129.092119
10162,동춘당공원,대전,대덕구,36.365629,127.441883
9427,원주의료원,강원특별자치도,원주시,37.332711,127.949274
9632,효목2동,대구,동구,35.878926,128.635553
9865,정읍시청,전북특별자치도,정읍시,35.569849,126.855997
9729,흑석사거리,광주,광산구,35.180074,126.808150
10069,금정역,경기,군포시,37.372468,126.943473
9994,마석역,경기,남양주시,37.652792,127.311687
10010,송우리,경기,포천시,37.831614,127.143992
9571,산호동,경남,창원시,35.214664,128.578892
9945,오이도해양단지,경기,시흥시,37.344264,126.689900
9470,연산8동,부산,연제구,35.192674,129.095978
9885,정자3동주민센터,경기,수원시,37.295694,126.992588
10226,대천1동,충남,보령시,36.351226,126.597190
10015,덕소역,경기,남양주시,37.586890,127.208843
9995,심석고등학교,경기,남양주시,37.657076,127.306768
9173,안국역,서울,종로구,37.576502,126.985421
9687,두호동,경북,포항시,36.055070,129.378187
9968,신흥역,경기,성남시,37.440923,127.147538
10349,김천구미역,경북,김천시,36.113546,128.181004
9536,신정2동,서울,양천구,37.522197,126.875780
9697,효자동,전북특별자치도,전주시,35.802722,127.137629
10229,동문1동,충남,서산시,36.788221,126.483203
10243,공구상가,서울,중구,37.567847,126.989976
9899,구갈공원,경기,용인시,37.267218,127.130238
9385,경희대학교,서울,동대문구,37.597166,127.051739
9212,강서 송정역,서울,강서구,37.561161,126.812430
10131,송도카페거리,인천,연수구,37.400840,126.638749
9712,봉선지구,광주,남구,35.121901,126.915888
9778,죽림지구,전남,여수시,34.764448,127.637652
10176,월평역,대전,서구,36.358259,127.364600
9864,수성동,대구,수성구,35.860496,128.609539
10009,송우리시외버스터미널,경기,포천시,37.829650,127.148145
10127,동인천역,인천,중구,37.475403,126.632616
9233,신정네거리역,서울,양천구,37.520223,126.852890
9487,남천1동,부산,수영구,35.141768,129.109600
9363,서초역,서울,서초구,37.491850,127.007662
9514,장림2동,부산,사하구,35.081044,128.981828
9426,구원주역,null,null,0.000000,0.000000
9749,목포종합버스터미널,전남,목포시,34.812740,126.417812
10295,광주 화정동,광주,서구,35.142354,126.872507
10121,동춘2동,인천,연수구,37.406858,126.672492
9547,농소1동,울산,북구,35.627083,129.359832
10114,만수1동,인천,남동구,37.448678,126.734358
10266,제천시외버스터미널,충북,제천시,37.142086,128.210851
9784,중마동,전남,광양시,34.934273,127.699972
9413,교동삼거리,울산,울주군,35.542522,129.112075
9403,애막골,강원특별자치도,춘천시,37.868022,127.751938
10089,별망중학교앞,null,null,0.000000,0.000000
10167,청사시외버스정류장,세종특별자치시,어진동,36.504168,127.260938
9699,영남대역,경북,경산시,35.836212,128.752764
10325,침산네거리,대구,북구,35.888191,128.591611
9610,계명대,대구,달서구,35.855868,128.484537
10179,노은2동,대전,유성구,36.413948,127.283545
10261,충주시청,충북,충주시,36.991049,127.925961
10020,통진우체국,경기,김포시,37.690597,126.600024
9232,목동사거리,서울,강서구,37.532407,126.863727
9944,시흥시평생학습센터앞,null,null,0.000000,0.000000
9813,서산동,광주,북구,35.206505,126.909280
9914,송탄국제중앙시장,경기,평택시,37.080739,127.052747
9950,정왕시장,경기,시흥시,37.345798,126.748593
9554,태화동 태화 종합시장,울산,중구,35.554200,129.307415
10293,풍암동1,광주,서구,35.124946,126.882056
10208,천안기계공구단지,충남,천안시,36.787995,127.121338
9639,칠곡 읍내동,대구,북구,35.945823,128.550583
10289,쌍촌동1,광주,서구,35.164095,126.863973
9569,창원역,경남,창원시,35.257454,128.606627
9351,교대역,서울,서초구,37.492743,127.013868
9346,총신대 앞,null,null,0.000000,0.000000
9776,흥국상가,광주,서구,35.146141,126.876994
9433,삼척 중앙로,강원특별자치도,삼척시,37.446405,129.168283
9937,오산오색시장,경기,오산시,37.150957,127.070828
9617,신당동,서울,중구,37.563032,127.014610
10185,신성동,대전,유성구,36.377163,127.387083
9794,왕조2동,전남,순천시,34.958457,127.538244
10313,율하광장,대구,수성구,35.847659,128.706468
10366,무선지구,전남,여수시,34.776748,127.643008
9549,언양시외버스터미널,울산,울주군,35.562505,129.129668
9917,평택시청,경기,평택시,36.992261,127.112688
9443,감전동,부산,사상구,35.143442,128.975256
9392,안암역,서울,성북구,37.586307,127.029233
9923,공도읍,경기,안성시,36.991317,127.193517
10291,광주 동천동,광주,서구,35.168301,126.864216
9630,신암3동,대구,동구,35.878507,128.621928
9448,엄궁동,부산,사상구,35.130970,128.973691
9634,노원동,대구,북구,35.899157,128.578681
9748,동부시장,강원특별자치도,춘천시,37.877264,127.734173
10333,문경 중앙시장,경북,문경시,36.593508,128.197325
9432,천곡중앙로,강원특별자치도,동해시,37.519128,129.116303
9638,산격3동,대구,북구,35.892594,128.608200
9826,평화주공 생태공원,null,null,0.000000,0.000000
9912,서정리역,경기,평택시,37.056564,127.052882
9997,평내동주민센터,경기,남양주시,37.648369,127.236097
9435,태백 버스터미널,강원특별자치도,태백시,37.176763,128.985222
9564,웅동2동,경남,창원시,35.088409,128.814988
10004,경기도청북부청사역,경기,의정부시,37.750765,127.071618
10024,부개역,인천,부평구,37.488477,126.740730
10254,청주산업단지,충북,청주시,36.637043,127.327269
10354,칠금,금릉동,충북,충주시,36.989366,127.900634
10196,태평동,경기,성남시,37.447805,127.118398
9849,군산대학교,전북특별자치도,군산시,35.946986,126.681456
10276,북한산보국문역,서울,성북구,37.612137,127.008263
9790,순천역,전남,순천시,34.945802,127.503085
9848,익산역,전북특별자치도,익산시,35.940533,126.945717
10235,조치원,세종특별자치시,조치원읍,36.601132,127.296632
10360,모현동 2,전북특별자치도,익산시,35.949944,126.943228
9783,중마버스터미널,전남,광양시,34.936021,127.699450
10245,산남동,충북,청주시,36.618367,127.464395
9668,신평1동,부산,사하구,35.094839,128.978859
10216,계룡엄사,충남,계룡시,36.293096,127.236573
9702,하양읍,경북,경산시,35.936847,128.740864
9843,영등1동,전북특별자치도,익산시,35.958040,126.973768
10003,경기도청북부청사,경기,의정부시,37.747558,127.071661
10316,대구혁신도시,대구,동구,35.884012,128.714445
9572,거창읍,경남,거창군,35.715660,127.927178
9698,남부동,경북,경산시,35.793963,128.742703
9602,고성군청,강원특별자치도,고성군,38.380592,128.467866
9577,사천 삼천포,경남,사천시,34.949270,128.037800
9266,사가정역,서울,중랑구,37.580940,127.088505
10299,당정동,경기,군포시,37.362218,126.956337
10103,인천지방법원,인천,미추홀구,37.443013,126.667516
10130,운서동,인천,중구,37.435646,126.457163
9398,동송시외버스공용터미널,강원특별자치도,철원군,38.207761,127.218035
9851,지곡동,전북특별자치도,군산시,35.949037,126.708221
10016,고촌읍사무소,경기,김포시,37.603463,126.770844
9670,양포동,경북,구미시,36.141812,128.430189
9717,양동시장,광주,서구,35.154538,126.901960
10133,강화군청,인천,강화군,37.746518,126.488013
10294,풍암동2,광주,서구,35.121706,126.881158
9827,평화2동,전북특별자치도,전주시,35.785995,127.130536
9747,MBC,서울,마포구,37.581237,126.890807
9471,연산9동,부산,연제구,35.189951,129.106876
9411,주문진항,강원특별자치도,강릉시,37.887840,128.830783
9666,선주원남동,경북,구미시,36.091786,128.300225
10037,덕양구청,경기,고양시,37.637480,126.832188
10079,명학역,경기,안양시,37.384460,126.935593
9405,홍천읍,강원특별자치도,홍천군,37.676348,127.881979
9550,온산읍,울산,울주군,35.434279,129.303457
9916,안중시장삼거리,경기,평택시,36.988699,126.928910
9922,포승도곡근린공원,경기,평택시,36.989733,126.847524
9600,고현시외버스터미널,경남,거제시,34.891006,128.624198
9551,울주경찰서,울산,울주군,35.569543,129.242777
9854,마원사거리,null,null,0.000000,0.000000
9728,선운지구,광주,광산구,35.145647,126.774670
10115,만수2동,인천,남동구,37.466517,126.731625
10292,유촌동,광주,서구,35.165231,126.851807
10220,논산시외터미널,충남,논산시,36.203121,127.088236
10374,동아대병원,부산,서구,35.120087,129.017595
10247,상당구청,충북,청주시,36.589735,127.505107
10122,송도1동,인천,연수구,37.394607,126.651394
9972,양평역,서울,영등포구,37.525580,126.886419
10331,원도심 상권,충북,제천시,37.138411,128.212512
9574,남해군청,경남,남해군,34.837702,127.892652
9900,신갈오거리,경기,용인시,37.271650,127.105653
9811,삼천3동,전북특별자치도,전주시,35.731714,127.086864
9709,영천역,경북,영천시,35.959521,128.939165
9586,함양군청,경남,함양군,35.520527,127.725160
9708,황성동,경북,경주시,35.860968,129.210357
10370,유천택지,강원특별자치도,강릉시,37.754268,128.863103
9929,발안사거리,경기,화성시,37.130955,126.910249
9703,경주시청,경북,경주시,35.856217,129.224782
10116,만수6동,인천,남동구,37.437938,126.737582
9775,학동상권,광주,동구,35.149885,126.913487
9812,서곡지구,전북특별자치도,전주시,35.832664,127.099254
10320,금호지구,대구,북구,35.895499,128.525634
9816,아중고려병원,전북특별자치도,전주시,35.839898,127.167047
10104,인하대 후문,인천,미추홀구,37.451123,126.656455
9760,영광읍,전남,영광군,35.270316,126.516785
9269,문정역,서울,송파구,37.486031,127.122485
9557,창녕읍,경남,창녕군,35.546325,128.503677
9655,영주역,경북,영주시,36.811066,128.625018
9842,신동,전북특별자치도,익산시,35.963191,126.959508
9800,동흥동,제주특별자치도,서귀포시,33.253476,126.561423
9975,양평 용문역,경기,양평군,37.482610,127.594385
9545,대송동,울산,동구,35.506388,129.408929
9575,벌리동,경남,사천시,34.940526,128.077735
9898,강남대,경기,용인시,37.276032,127.133154
9407,팔호 광장,강원특별자치도,춘천시,37.876600,127.735785
9661,구미시청,경북,구미시,36.119571,128.344246
9788,순천만국가정원,전남,순천시,34.929218,127.498902
10285,상무지구3,null,null,0.000000,0.000000
10002,가능역,경기,의정부시,37.748396,127.044288
10080,성결대,경기,안양시,37.380301,126.927664
10253,청주법원,충북,청주시,36.614198,127.467666
10255,교육청,서울,종로구,37.570173,126.967286
9795,순천 중앙동,전남,순천시,34.958817,127.485207
9828,풍남동,전북특별자치도,전주시,35.814777,127.152557
9918,비전2동,경기,평택시,36.986155,127.123791
9757,하당동,전남,목포시,34.807456,126.426216
10228,동대동,충남,보령시,36.348012,126.600261
9414,속초먹거리단지,강원특별자치도,속초시,38.194723,128.574018
9581,상대1동,경북,포항시,36.008103,129.350693
10001,전곡터미널,경기,연천군,38.025159,127.067686
10087,고잔역,경기,안산시,37.316769,126.823599
10280,시흥시청,경기,시흥시,37.380115,126.802978
9996,장현초등학교,경기,남양주시,37.719483,127.182213
10232,태안읍,충남,태안군,36.767081,126.302058
9469,거제1동,부산,연제구,35.197045,129.081072
9512,동아대학교승학캠퍼스,부산,사하구,35.115446,128.967669
10259,농수산물시장,전북특별자치도,전주시,35.793584,127.109259
9716,서부농수산물도매시장,광주,서구,35.116347,126.856426
9685,구룡포읍,경북,포항시,35.990558,129.560419
10358,호암지구,충북,충주시,36.957125,127.926853
9976,여주시청,경기,여주시,37.298423,127.637059
9153,신용산역,서울,용산구,37.529259,126.967965
9568,진해역,경남,창원시,35.153442,128.660095
9694,포항 남부시장,경북,포항시,36.012596,129.356159
10100,송호고등학교앞,null,null,0.000000,0.000000
9861,요촌동,전북특별자치도,김제시,35.812629,126.872190
9952,곤지암시외버스터미널,경기,광주시,37.409609,127.261307
9787,순천 삼산동,전남,순천시,34.977765,127.466064
9587,합천시외버스터미널,경남,합천군,35.567228,128.162921
9745,나주버스터미널,전남,나주시,35.033619,126.721500
9756,하당 전자랜드,전남,목포시,34.802498,126.416975
9513,사하역,부산,사하구,35.099768,128.983395
10178,구즉동,대전,유성구,36.447950,127.374692
10246,분평동,충북,청주시,36.609733,127.479156
9830,하가지구,전북특별자치도,전주시,35.842735,127.108755
9664,상모사곡동,경북,구미시,36.088550,128.348602
9695,포항시청,경북,포항시,36.018995,129.343165
9402,스무숲,강원특별자치도,춘천시,37.846395,127.744710
9563,양덕2동,경남,창원시,35.227130,128.591799
9765,진도읍,전남,진도군,34.456845,126.242558
9798,화순읍,전남,화순군,35.078644,126.919977
9866,정읍역,전북특별자치도,정읍시,35.575507,126.842250
9343,노량진역,서울,동작구,37.513586,126.940893
10061,금릉역,경기,파주시,37.751339,126.765410
9364,양재 화물트럭터미널앞,null,null,0.000000,0.000000
9667,구미 법원,경북,구미시,36.146904,128.311092
10191,산성시장,충남,공주시,36.458223,127.123205
10203,예산종합터미널,충남,예산군,36.694463,126.832349
10271,증평군청,충북,증평군,36.785402,127.581540
10197,배방읍,충남,아산시,36.746479,127.041748
9762,완도읍,전남,완도군,34.310767,126.766565
10288,양림동,광주,남구,35.140081,126.917042
9946,유천아파트앞,경기,시흥시,37.335078,126.751206
10264,단양구경시장,충북,단양군,36.982491,128.369982
9820,전주역,전북특별자치도,전주시,35.849853,127.161803
9235,국회의사당역 4번출구,서울,영등포구,37.527469,126.918059
9396,양구읍,강원특별자치도,양구군,38.130612,127.982761
9430,횡성군청,강원특별자치도,횡성군,37.491783,127.985071
10153,엠파크타워,인천,서구,37.489739,126.662623
9768,해남종합버스터미널,전남,해남군,34.570664,126.607936
10012,포천시외버스터미널,경기,포천시,37.897467,127.203644
9935,남양시장,경기,화성시,37.209521,126.817211
9835,도통동,전북특별자치도,남원시,35.459191,127.415936
10352,산동면1,경북,구미시,36.157714,128.442579
10227,대천2동,충남,보령시,36.353441,126.559473
9744,강진버스여객터미널,전남,강진군,34.638551,126.767873
9701,진량읍,경북,경산시,35.892053,128.843463
9992,구리등기소,경기,남양주시,37.614061,127.168976
9688,오거리,경기,고양시,37.667845,126.814683
9680,석적읍,경북,칠곡군,36.023519,128.445589
9825,중화산2동,전북특별자치도,전주시,35.817469,127.115597
9931,조암버스터미널,경북,영주시,36.827099,128.605760
9859,고창공용버스터미널,전북특별자치도,고창군,35.438007,126.693954
10298,대호동상권,null,null,0.000000,0.000000
10361,청도읍,경북,청도군,35.570607,128.773128
9780,도양읍,전남,고흥군,34.510774,127.118330
10060,파주출판산업단지,경기,파주시,37.709081,126.686640
9576,사천읍,경남,사천시,35.083834,128.093753
9839,모현동,전북특별자치도,익산시,35.960200,126.944586
10273,영동읍,충북,영동군,36.161678,127.784960
9880,샘내공원삼거리,경기,수원시,37.294885,126.982722
9618,장기동,경기,김포시,37.638152,126.677395
9707,용강동,서울,마포구,37.541964,126.946105
10129,연안부두,인천,중구,37.454263,126.598542
10303,서부산유통단지 북부,null,null,0.000000,0.000000
9862,부안시외버스터미널,전북특별자치도,부안군,35.726646,126.737014
9758,무안읍,전남,무안군,34.987647,126.477823
10219,논산시네마,충남,논산시,36.182860,127.097703
9779,고흥읍,전남,고흥군,34.607840,127.286576
10132,송도신도시,인천,연수구,37.398027,126.653697
9982,장호원버스터미널,경기,이천시,37.119842,127.627170
9860,고창전통시장,전북특별자치도,고창군,35.432462,126.698366
10207,성환읍,충남,천안시,36.918858,127.130635
9669,옥계동,경북,구미시,36.141812,128.430189
10237,청양시외버스터미널,충남,청양군,36.452249,126.803533
9834,남원공용버스터미널,전북특별자치도,남원시,35.409690,127.387973
9838,남중동,전북특별자치도,익산시,35.945276,126.952501
9436,태백역,강원특별자치도,태백시,37.176145,128.984161
9538,야음장생포동,울산,남구,35.505916,129.383097
9672,임수동 공구상가,경북,구미시,36.109569,128.402654
9431,묵호역,강원특별자치도,동해시,37.546824,129.107692
9579,의령읍,경남,의령군,35.315376,128.261259
9947,유통상가사거리,경기,시흥시,37.337031,126.726649
10225,합덕읍,충남,당진시,36.762663,126.771086
10249,성화,제주특별자치도,제주시,33.511022,126.503028
9399,신철원터미널,강원특별자치도,철원군,38.145397,127.308147
9660,고령시외버스터미널,경북,고령군,35.730063,128.271116
10218,강경시외버스터미널,충남,논산시,36.157296,127.015706
9808,삼례읍,전북특별자치도,완주군,35.898999,127.068548
10267,대명리조트앞,null,null,0.000000,0.000000
9789,순천시청,전남,순천시,34.950610,127.487383
10011,일동면,경기,포천시,37.967651,127.328699
9853,군산 중앙동,전북특별자치도,군산시,35.983808,126.720070
9863,부안성모병원,전북특별자치도,부안군,35.724815,126.734524
10287,봉선동2,광주,남구,35.127679,126.919439
9763,장성역,전남,장성군,35.300022,126.780194
10332,당진버스터미널,충남,당진시,36.902456,126.645964
10200,신례원역,충남,예산군,36.726904,126.848533
9785,담양여객버스터미널,전남,담양군,35.315208,126.983844
10329,홍성명동상점가,null,null,0.000000,0.000000
9985,가평읍,경기,가평군,37.815752,127.527947
10268,괴산시외버스공용터미널,충북,괴산군,36.808532,127.794592
9764,장흥군청,전남,장흥군,34.681612,126.907058
9397,인제읍,강원특별자치도,인제군,37.988191,128.198988
10217,금산읍,충남,금산군,36.077900,127.458406
9659,의성역,경북,의성군,36.353796,128.693483
9585,하동공설시장,경남,하동군,35.069762,127.748156
10239,광혜원면,충북,진천군,36.980819,127.429757
10355,구례읍,전남,구례군,35.186664,127.465324
10338,영광 법성포 상권,null,null,0.000000,0.000000
9711,경산시외버스터미널,경북,경산시,35.825013,128.737525
9761,영암군청,전남,영암군,34.800059,126.696763
9705,안강운동장,경북,경주시,36.002405,129.191523
10065,법원사거리,경기,수원시,37.273511,127.048059
10270,음성읍,충북,음성군,36.969364,127.686277
10221,연무읍,충남,논산시,36.102488,127.106611
9836,순창공용버스정류장,전북특별자치도,순창군,35.376809,127.141309
9412,거진종합터미널,강원특별자치도,고성군,38.446115,128.454025
9649,봉화읍,경북,봉화군,36.904905,128.742032
9654,영양군보건소,경북,영양군,36.661988,129.118047
9782,광양읍,전남,광양시,34.961294,127.608595
9986,가평터미널,경기,가평군,37.824590,127.515466
9665,선산읍,경북,구미시,36.222619,128.349329
9578,산청읍,경남,산청군,35.397393,127.887688
10357,용산동,서울,용산구,37.551274,126.988208
10339,영산포  상권,null,null,0.000000,0.000000
10337,담양 메타프로방스 상권,null,null,0.000000,0.000000
9684,죽변면,경북,울진군,37.055874,129.428414
9777,웅천동,전남,여수시,34.743379,127.664362
9837,순창읍,전북특별자치도,순창군,35.367315,127.112315
9428,진부공용버스정류장,강원특별자치도,평창군,37.636288,128.558507
9781,곡성군청,전남,곡성군,35.282026,127.291930
9406,화천공용버스터미널,강원특별자치도,화천군,38.104493,127.704344
9679,성주시외버스터미널,경북,성주군,35.912742,128.283273
9416,양양군청,강원특별자치도,양양군,38.075511,128.619080
9683,울진군청,경북,울진군,36.993035,129.400547
9766,함평읍,전남,함평군,35.086780,126.441185
10269,무극공용버스터미널,null,null,0.000000,0.000000
10274,옥천읍,충북,옥천군,36.318030,127.587445
9656,풍기읍,충북,단양군,36.934111,128.457746
9434,정선아리랑시장,강원특별자치도,정선군,37.380388,128.665217
10201,예산역,충남,예산군,36.686694,126.828888
9706,안강읍,경북,경주시,36.011691,129.163247
9573,거창군청,경남,거창군,35.686685,127.909503
9936,사강시장,경기,화성시,37.213891,126.736632
10359,송악 부곡공단 상권,null,null,0.000000,0.000000
9796,풍덕동,전남,순천시,34.928005,127.508075
9987,청평시외버스터미널,경기,가평군,37.738117,127.420856
10365,원통시내 상권,null,null,0.000000,0.000000
9833,금동,전북특별자치도,남원시,35.403919,127.379781
10317,팔공산 동화사,대구,동구,35.993222,128.704242
9429,평창시외버스터미널,강원특별자치도,평창군,37.366448,128.393351
10364,간성시장 상권,null,null,0.000000,0.000000
9458,충렬사역,부산,동래구,35.200283,129.097882
9556,영산면,경남,창녕군,35.453627,128.529822
9229,시흥4동,서울,금천구,37.458334,126.909380
9675,군위군법원,대구,군위군,36.240683,128.569442
10356,보성읍,전남,보성군,34.715960,127.077902
9546,일산 화정동,경기,고양시,37.630158,126.832308
10302,서부산유통단지 남부,부산,강서구,35.178639,128.948529
9342,노량진1동,서울,동작구,37.513606,126.945390
9681,영덕읍,경북,영덕군,36.418757,129.416696
9677,자산동,경북,김천시,36.122991,128.123169
9424,원주소방서,강원특별자치도,원주시,37.333605,127.973047
9594,덕계동,경기,양주시,37.830328,127.039297
9999,동두천 중앙시장,경기,동두천시,37.906687,127.053721
10222,부여시외버스터미널,충남,부여군,36.280393,126.910306
9597,서창동,경남,양산시,35.417856,129.208900
9807,무주읍,전북특별자치도,무주군,36.023625,127.668242
10330,해미시장,충남,서산시,36.710907,126.545457
9658,예천군청,경북,예천군,36.646936,128.437360
9769,차없는거리,광주,동구,35.148941,126.917241
10000,지행역,경기,동두천시,37.892343,127.055793
10212,쌍용동용암마을,충남,천안시,36.802406,127.117524
10213,쌍용동월봉지구,null,null,0.000000,0.000000
9420,남원주중학교,강원특별자치도,원주시,37.322856,127.945275
9682,영해면,경북,영덕군,36.530287,129.384142
10205,불당동,충남,천안시,36.810919,127.109898
9580,가호동,경남,진주시,35.163239,128.104903
